County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Longitude,Latitude,Street Address
Kings,613583,Store,JAC,KLEINS GROCERY INC,KLEINS GROCERY,504,EMPIRE BLVD,,,BROOKLYN,NY,11225,1500,-73.94257,40.664052,504 EMPIRE BLVD
Kings,613577,Store,JAC,EL SOL DE CHOLULA DELI GRCY CORP,EL SOL DE CHOLULA DELI,161,WILSON AVE,,,BROOKLYN,NY,11237,1000,-73.9247,40.70011,161 WILSON AVE
Kings,613572,Store,JAC,NEW UTICA PRODUCE CORP,NEW UTICA PRODUCE,282,UTICA AVE,,,BROOKLYN,NY,11213,1800,-73.931165,40.668352,282 UTICA AVE
Kings,613562,Store,JAC,BOLLA OPERATING CORP,KINGS ATLANTIC MOBIL,1143,ATLANTIC AVE,,,BROOKLYN,NY,11216,3000,-73.95361,40.67892,1143 ATLANTIC AVE
Kings,613549,Store,JAC,A ONE UNITED FOOD CENTER CORP,UNITED FOOD CENTER,309,STUYVESANT AVE,,,BROOKLYN,NY,11233,1500,-73.932208,40.683682,309 STUYVESANT AVE
Kings,613542,Store,JAC,BANI FOOD CENTER CORP,BANI MINI MART,1121-1123,GREENE AVE,,,BROOKLYN,NY,11221,1000,-73.923616,40.693885,1121-1123 GREENE AVE
Kings,613539,Store,JAC,GARCIA CELIA,RAFI DELI GROCERY,854,E NEW YORK AVE,,,BROOKLYN,NY,11203,1400,-73.934067,40.662603,854 E NEW YORK AVE
Kings,613523,Store,JAC,PENZIM PRODUCE CORP,THREE GUYS FROM BRKLYN,6502,FT HAMILTON PKWY,,,BROOKLYN,NY,11219,4000,-74.009467,40.630483,6502 FT HAMILTON PKWY
Kings,613515,Store,JAC,GALICJA DELI INC,GALICJA DELI,5810,NEW UTRECHT AVE,,,BROOKLYN,NY,11219,600,-73.99619,40.628942,5810 NEW UTRECHT AVE
Kings,613499,Store,JAC,LATTANZIO JOSEPH,LATTANZIO GROCERY,6219,13TH AVE,,,BROOKLYN,NY,11219,1500,-74.000124,40.627319,6219 13TH AVE
Kings,613486,Store,JAC,217 KNICKERBOCKER FOOD CORP I,KNICKERBOCKER FOOD,217,KNICKERBOCKER AVE,,,BROOKLYN,NY,11237,1500,-73.926014,40.703165,217 KNICKERBOCKER AVE
Kings,613484,Store,JAC,ZALMENS FISH MARKET INC,ZALMENS FISH MARKET,5416,NEW UTRECHT AVE,,,BROOKLYN,NY,11219,1000,-73.995355,40.631954,5416 NEW UTRECHT AVE
Kings,613477,Store,JAC,TAVERAS CARLOS A,FRANCHESCA MINI MARKET,1074,MANHATTAN AVE,,,BROOKLYN,NY,11222,1500,-73.955115,40.735409,1074 MANHATTAN AVE
Kings,613473,Store,JAC,E&L FOOD MARKET INC,LANDAU SUPERMARKET,650,BEDFORD AVE,,,BROOKLYN,NY,11211,1400,-73.958536,40.701816,650 BEDFORD AVE
Kings,613430,Store,JAC,BURGOS LUIS A,BURGOS GROCERY,762,CLASSON AVE,,,BROOKLYN,NY,11238,1000,-73.960463,40.673787,762 CLASSON AVE
Kings,613422,Store,JAC,TIO GROCERY CORP,TIO GROCERY,1288,HERKIMER ST,,,BROOKLYN,NY,11233,1200,-73.910979,40.677526,1288 HERKIMER ST
Kings,613421,Store,JAC,APPETIZING PLUS INC,APPETIZING PLUS,4801,18TH AVE,,,BROOKLYN,NY,11204,1500,-73.980502,40.628792,4801 18TH AVE
Kings,613416,Store,JAC,RAMOS FAUSTO A,SUTTER GROCERY STORE,978,SUTTER AVE,,,BROOKLYN,NY,11208,1200,-73.882559,40.671253,978 SUTTER AVE
Kings,613365,Store,JAC,NEW WAY MINI MARKET INC,NEW WAY MINI MARKET,696,5TH AVE,,,BROOKLYN,NY,11215,800,-73.99365,40.661142,696 5TH AVE
Kings,613364,Store,JAC,KOSHER PLAZA INC,KOSHER PLAZA,571,KINGS HWY,,,BROOKLYN,NY,11223,3000,-73.968272,40.604897,571 KINGS HWY
Kings,613354,Store,JAC,FARRAGUT GAS INC,BP,4210,FARRAGUT RD,,,BROOKLYN,NY,11203,1400,-73.936061,40.637011,4210 FARRAGUT RD
Kings,613351,Store,JAC,SAFAN DELI INC,EBBETS&RAYMOND DELI,1675-77,BEDFORD AVE,,,BROOKLYN,NY,11225,1800,-73.956926,40.665517,1675-77 BEDFORD AVE
Kings,613343,Store,JAC,VILLA TAPIA GROCERY NY CORP,VILLA TAPIA GROCERY NY,128,NOSTRAND AVE,,,BROOKLYN,NY,11205,1500,-73.952673,40.695837,128 NOSTRAND AVE
Kings,613304,Store,JAC,S KAHAN GROCERY INC,KAHANS,268,MARCY AVE,,,BROOKLYN,NY,11211,1500,,,268 MARCY AVE
Kings,613282,Store,JAC,VEGGIES INC,VEGGIES,5301,18TH AVE,,,BROOKLYN,NY,11204,1000,-73.983263,40.626034,5301 18TH AVE
Kings,613278,Store,JAC,SALEH FAISUL T,NOSTRAND DELI&GROCERY,669,NOSTRAND AVE,,,BROOKLYN,NY,11216,1900,-73.950063,40.67447,669 NOSTRAND AVE
Kings,613243,Store,JAC,CENTRAL YETEV LEV DSATMAR MT INC,MEAT&POULTRY,684,MYRTLE AVE,,,BROOKLYN,NY,11205,3000,-73.956401,40.694549,684 MYRTLE AVE
Kings,613234,Store,JAC,EVELYN GROCERY CORP,EVELYN GROCERY,1020,E 92ND ST,,,BROOKLYN,NY,11236,1600,-73.908129,40.644107,1020 E 92ND ST
Kings,613213,Store,JAC,A SCICCHITANO ITAL PK ST AVEX INC,A&S PORK STORE,361,AVENUE X,,,BROOKLYN,NY,11223,2000,-73.969652,40.590606,361 AVENUE X
Kings,613175,Store,JAC,AGRAPIDES PETER,WILLIAMS CANDY SHOPPE,1318,SURF AVE,,,BROOKLYN,NY,11224,1000,-73.981961,40.575497,1318 SURF AVE
Kings,613139,Store,JAC,SAVINOS QUALITY PASTA INC,PASTA MANUFACTURER,111,CONSELYEA ST,,,BROOKLYN,NY,11211,1000,-73.946673,40.715018,111 CONSELYEA ST
Kings,613119,Store,JAC,MORALES JOSE,MORALES GROCERY,433,RALPH AVE,,,BROOKLYN,NY,11233,1800,-73.922069,40.67437,433 RALPH AVE
Kings,613105,Store,JAC,M9 DELI CORP,M9 DELI,3902,9TH AVE,,,BROOKLYN,NY,11232,1200,-73.995207,40.645841,3902 9TH AVE
Kings,613096,Store,JAC,CORTEZ ALMADELIA LAZARO,BUENA VISTA DELI GRCY,152,KNICKERBOCKER AVE,,,BROOKLYN,NY,11237,800,-73.928029,40.704318,152 KNICKERBOCKER AVE
Kings,613094,Store,JAC,AKIVA GROCERY&POULTRY INC,AKIVA GROCERY,409,AVENUE U,,,BROOKLYN,NY,11223,1000,-73.968986,40.597448,409 AVENUE U
Kings,613088,Store,JAC,AA RUBASHKIN&SONS INC,AA RUBASHKIN&SONS,4310,14TH AVE,,,BROOKLYN,NY,11219,1500,-73.986677,40.63679,4310 14TH AVE
Kings,613087,Store,JAC,PARK FISH MARKET INC,PARK AVENUE FISH MARKET,458,PARK AVE,,,BROOKLYN,NY,11205,800,-73.958237,40.696596,458 PARK AVE
Kings,613079,Store,JAC,CROWN HEIGHTS PHARMACY INC,APPLE DRUGS,376,KINGSTON AVE,,,BROOKLYN,NY,11213,1600,-73.942522,40.665975,376 KINGSTON AVE
Kings,613076,Store,JAC,LA MIA MEAT MARKET CORP,LA MIA MEAT MARKET,854,KNICKERBOCKER AVE,,,BROOKLYN,NY,11207,1000,-73.905949,40.691749,854 KNICKERBOCKER AVE
Kings,613067,Store,JAC,4 GOLD STAR GOURMET DELI CORP,4 GOLD STAR GRMT DELI,3043,AVENUE V,,,BROOKLYN,NY,11229,1000,-73.936935,40.598803,3043 AVENUE V
Kings,613063,Store,JAC,ALT INTERNATIONAL FOODS CORP,LANDISH II,920,CORTELYOU RD,,,BROOKLYN,NY,11218,1000,-73.969091,40.638986,920 CORTELYOU RD
Kings,613061,Store,JAC,PASSARETTAS INC,STEVES II PORK STORE,1602,BATH AVE,,,BROOKLYN,NY,11214,1500,-74.010598,40.606562,1602 BATH AVE
Kings,613060,Store,JAC,HOD FRUIT&VEGETABLE MARKET CORP,FRUIT&VEGETABLE MARKET,354,ROEBLING ST,,,BROOKLYN,NY,11211,1800,-73.961122,40.707751,354 ROEBLING ST
Kings,613033,Store,JAC,MASHRAH GOURMET DELI INC,MASHRAH GOURMET DELI,1380,EASTERN PKWY,,,BROOKLYN,NY,11233,1000,-73.922659,40.668133,1380 EASTERN PKWY
Kings,613024,Store,JAC,R&R FRUIT & PRODUCE LLC,RASKINS FRUIT,335,KINGSTON AVE,,,BROOKLYN,NY,11213,1800,-73.942349,40.667786,335 KINGSTON AVE
Kings,612992,Store,JAC,GASTON FOOD CENTER CORP,GASTON FOOD CENTER,16,MOTHER GASTON BLVD,,,BROOKLYN,NY,11233,1500,-73.908804,40.681796,16 MOTHER GASTON BLVD
Kings,612978,Store,JAC,PUPA KOSHER BUTCHER CORP,PUPA KOSHER MARKET,118,DIVISION AVE,,,BROOKLYN,NY,11211,1000,-73.963193,40.707736,118 DIVISION AVE
Kings,612948,Store,JAC,METRO DELI OF NORTHSIDE CORP,METRO DELI,78,HAVEMEYER ST,,,BROOKLYN,NY,11211,1000,-73.955209,40.714131,78 HAVEMEYER ST
Kings,612943,Store,JAC,7-ELEVEN INC,7-ELEVEN STORE 34172J,2515,86TH ST,,,BROOKLYN,NY,11214,1500,-73.986577,40.597532,2515 86TH ST
Kings,612927,Store,JAC,SSS SUNFLOWER CORP,SUNFLOWER FOOD MARKET,2409,65TH ST,,,BROOKLYN,NY,11204,1500,-73.976674,40.610969,2409 65TH ST
Kings,612918,Store,JAC,260 NASSAU AVENUE CORP,JOHNS DELI,260,NASSAU AVE,,,BROOKLYN,NY,11222,900,-73.940894,40.725959,260 NASSAU AVE
Kings,612913,Store,JAC,ALIPERTI GENNARO,EMILYS PORK STORE,426,GRAHAM AVE,,,BROOKLYN,NY,11211,1200,-73.94489,40.717612,426 GRAHAM AVE
Kings,612898,Store,JAC,LA VILLITA MEXICAN RESTAURANT INC,LA VILLITA GROCERY,2086,E 13TH ST,,,BROOKLYN,NY,11229,800,-73.958313,40.598911,2086 E 13TH ST
Kings,612885,Store,JAC,FRESH GARDEN INC,FRESH GARDEN,729,FULTON ST,,,BROOKLYN,NY,11217,2400,-73.975312,40.686658,729 FULTON ST
Kings,612884,Store,JAC,KRAKUS DELI INC,KRAKUS DELI,304,DITMAS AVE.,,,BROOKLYN,NY,11218,745,-73.975762,40.635799,304 DITMAS AVE.
Kings,612876,Store,JAC,STAR FOOD CENTER INC,STAR FOOD CENTER,5520,14TH AVE,,,BROOKLYN,NY,11219,1500,-73.993897,40.629868,5520 14TH AVE
Kings,612865,Store,JAC,SACRED VIBES LLC,SACRED VIBES,376,ARGYLE RD,,,BROOKLYN,NY,11218,3000,-73.966141,40.640227,376 ARGYLE RD
Kings,612856,Store,JAC,METROPOLITAN FISH MARKET INC,METROPOLITAN FISH,635,METROPOLITAN AVE,,,BROOKLYN,NY,11211,1000,-73.947865,40.714201,635 METROPOLITAN AVE
Kings,612814,Store,JAC,KARPATHIAN CORP,BEST BROOKLYN DELI,4924,NEW UTRECH AVE,,,BROOKLYN,NY,11219,900,-73.994811,40.636038,4924 NEW UTRECH AVE
Kings,612796,Store,JAC,NEW BEST FRUIT MARKET INC,NEW BEST FRUIT MKT,15-30,FLATBUSH AVE,,,BROOKLYN,NY,11210,2500,-73.948453,40.633576,15-30 FLATBUSH AVE
Kings,612789,Store,JAC,KAFFS BAKERY & GROCERY INC,KAFF'S BAKERY & GROCERY,4616,16TH AVE,,,BROOKLYN,NY,11204,1600,-73.98408,40.632422,4616 16TH AVE
Kings,612773,Store,JAC,SOUTHSIDE FOOD PLAZA INC,SOUTHSIDE FOOD PLAZA,428,BEDFORD AVE,,,BROOKLYN,NY,11249,2500,-73.964087,40.709237,428 BEDFORD AVE
Kings,612675,Store,JAC,VALES REBECCA,VALES REBECCA GROCERY,454,3RD AVE,,,BROOKLYN,NY,11215,1000,-73.990819,40.671703,454 3RD AVE
Kings,612672,Store,JAC,ESKP CORP,FERTILE CRESCENT THE,570,ATLANTIC AVE,,,BROOKLYN,NY,11217,2800,-73.978865,40.684599,570 ATLANTIC AVE
Kings,612671,Store,JAC,ATLANTIC GAS INC,7-ELEVEN STORE 39195A,1381,ATLANTIC AVE,,,BROOKLYN,NY,11216,2000,-73.944447,40.678261,1381 ATLANTIC AVE
Kings,612663,Store,JAC,SUPER EXPRESS DELI&GROCERY CORP I,SUPER EXPRESS DELI&GRCY,1205,BEDFORD AVE,,,BROOKLYN,NY,11216,800,-73.953662,40.682114,1205 BEDFORD AVE
Kings,612647,Store,JAC,KOSHER PALACE SUPERMARKET INC,KOSHER PALACE,2818,AVE U,,,BROOKLYN,NY,11229,4000,-73.943072,40.6003,2818 AVE U
Kings,612645,Store,JAC,NOSTRAND HEALTH FOOD CORP,NOSTRAND HEALTH FOOD,1432,NOSTRAND AVE,,,BROOKLYN,NY,11226,900,-73.949629,40.651364,1432 NOSTRAND AVE
Kings,612588,Store,JAC,LOPEZ PAULA,MILLYS MINI MARKET,104,SOUTH 2ND ST,,,BROOKLYN,NY,11249,1000,-73.963472,40.713776,104 SOUTH 2ND ST
Kings,612577,Store,JAC,WILLIAMSBURG FAMOUS FISH MKT INC,SCHNITZLERS FAMOUS FISH,326,ROEBLING ST,,,BROOKLYN,NY,11211,600,-73.960972,40.708596,326 ROEBLING ST
Kings,612567,Store,JAC,GONGS FISH MARKET INC,GONG FISH MARKET,951,PENNSYLVANIA AVE,,,BROOKLYN,NY,11207,2000,-73.887716,40.654824,951 PENNSYLVANIA AVE
Kings,612566,Store,JAC,DOUGLAS&4TH SERVICE STATION INC,BP GAS STATION,164,4TH AVE,,,BROOKLYN,NY,11217,800,-73.982068,40.678987,164 4TH AVE
Kings,612540,Store,JAC,BONILLA CARLOS M,CARLOS FOOD CENTER,62,MANHATTAN AVE,,,BROOKLYN,NY,11206,1800,-73.944446,40.704461,62 MANHATTAN AVE
Kings,612524,Store,JAC,SCHREIBER FRUIT&VEGETABLE INC,SCHREIBER FRUITS&MORE,184,LEE AVE,,,BROOKLYN,NY,11211,1000,-73.956159,40.70233,184 LEE AVE
Kings,612514,Store,JAC,KIM GWANG CHEUL,KIMS FISH,1049,NOSTRAND AVE,,,BROOKLYN,NY,11225,1800,-73.950842,40.662676,1049 NOSTRAND AVE
Kings,612511,Store,JAC,POLAM INTERNATIONAL MEAT MKT INC,POLAM INTERNATIONAL MEA,952,MANHATTAN AVE,,,BROOKLYN,NY,11222,2100,-73.95452,40.731774,952 MANHATTAN AVE
Kings,612503,Store,JAC,NAM HO,GRACE FARMERS MARKET,437,ROCKAWAY AVE,,,BROOKLYN,NY,11212,2000,-73.910618,40.669197,437 ROCKAWAY AVE
Kings,612489,Store,JAC,SUNNY GOURMET DELI INC,SUNNY DELI,153,JORALEMON ST,,,BROOKLYN,NY,11201,1500,-73.993361,40.692883,153 JORALEMON ST
Kings,612452,Store,JAC,BRITO ADRIANO D,ADRIANOS MEAT MARKET,1244,NOSTRAND AVE,,,BROOKLYN,NY,11225,1500,-73.950215,40.656698,1244 NOSTRAND AVE
Kings,612426,Store,JAC,ANGELA FISH MARKET INC,ANGELA FISH MARKET,896,UTICA AVE,,,BROOKLYN,NY,11203,2000,-73.930329,40.651205,896 UTICA AVE
Kings,612413,Store,JAC,GLATT MART INC,GLATT MART,1205,AVENUE M,,,BROOKLYN,NY,11230,3500,-73.962622,40.6177,1205 AVENUE M
Kings,612392,Store,JAC,BROADWAY MINI MARKET DELI INC,BROADWAY MINI MARKET,403,BROADWAY,,,BROOKLYN,NY,11211,1500,-73.953876,40.707037,403 BROADWAY
Kings,612387,Store,JAC,FRUIT TREE CORP,BIG BANANA,1709,KINGS HWY,,,BROOKLYN,NY,11229,4000,-73.956011,40.609762,1709 KINGS HWY
Kings,612381,Store,JAC,ROCKAWAY DELI FOOD CORP,ROCKAWAY DELI FOOD,674,ROCKAWAY AVE,,,BROOKLYN,NY,11212,1000,-73.909127,40.66338,674 ROCKAWAY AVE
Kings,612367,Store,JAC,ATLANTIC BEST DELICATESSEN INC,ATLANTIC BEST DELI,2053,ATLANTIC AVE,,,BROOKLYN,NY,11233,1500,-73.913004,40.676523,2053 ATLANTIC AVE
Kings,612349,Store,JAC,BROTHERS HALAL MEAT MARKET INC,HALAL MEAT,319,CHURCH AVE,,,BROOKLYN,NY,11218,1500,-73.976948,40.643848,319 CHURCH AVE
Kings,612330,Store,JAC,HANS MARKET INC,HANS MARKET,51,CLARK ST,,,BROOKLYN,NY,11201,1000,-73.993573,40.697596,51 CLARK ST
Kings,612323,Store,JAC,LEE AVENUE SUPERMARKET INC,LEE AVE SUPERMARKET,68,LEE AVE,,,BROOKLYN,NY,11211,1500,-73.961728,40.707332,68 LEE AVE
Kings,612312,Store,JAC,K.H.F FOOD CORP,BEST WAY FOODS,709,FLATBUSH AVE,,,BROOKLYN,NY,11225,2000,-73.959919,40.655861,709 FLATBUSH AVE
Kings,612303,Store,JAC,ROSS ST GROCERY CORP,MINI MARKET,185,ROSS ST,,,BROOKLYN,NY,11211,1400,-73.959806,40.706086,185 ROSS ST
Kings,612297,Store,JAC,MELO NENCIDO A,ESTEFANY GROCERY STORE,2709,AVENUE D,,,BROOKLYN,NY,11226,1000,-73.951339,40.640773,2709 AVENUE D
Kings,612295,Store,JAC,18TH AVE CONVENIENCE INC,AROUND THE CLOCK DELI,8601,18TH AVE,,,BROOKLYN,NY,11214,1500,-74.002797,40.607122,8601 18TH AVE
Kings,612291,Store,JAC,POSNERS FOOD CENTER INC,POSNERS FOOD CENTER,4310,15TH AVE,,,BROOKLYN,NY,11219,2000,-73.984437,40.635509,4310 15TH AVE
Kings,612287,Store,JAC,STAUBITZ MEAT MKT INC,STAUBITZ MEAT MARKET,222,COURT ST,,,BROOKLYN,NY,11201,1400,-73.993931,40.686448,222 COURT ST
Kings,612278,Store,JAC,MS FOOD CENTER CORP,FISCHMANS FOOD CENTER,4421,16TH AVE,,,BROOKLYN,NY,11204,2000,-73.982715,40.633717,4421 16TH AVE
Kings,612268,Store,JAC,357 FOOD CORP,357 FOOD,357,5TH AVE,,,BROOKLYN,NY,11215,3000,-73.984188,40.671687,357 5TH AVE
Kings,612242,Store,JAC,CIRCUS FRUITS INC,CIRCUS FRUITS,5915,FT HAMILTON PKWY,,,BROOKLYN,NY,11219,4000,-74.005196,40.633341,5915 FT HAMILTON PKWY
Kings,612241,Store,JAC,A&S MEAT AND PRODUCE CORP,FOOD UNIVERSE,243,SCHENECTADY AVE,,,BROOKLYN,NY,11213,3000,-73.933762,40.67028,243 SCHENECTADY AVE
Kings,612222,Store,JAC,MOZEB NASR AHMED,A&M GROCERY,777,NOSTRAND AVE,,,BROOKLYN,NY,11216,1000,-73.95043,40.670621,777 NOSTRAND AVE
Kings,612220,Store,JAC,AIN NEWS INC,QUICK STOP MINI MART,2404,CONEY ISLAND AVE,,,BROOKLYN,NY,11223,1300,-73.961265,40.598402,2404 CONEY ISLAND AVE
Kings,612198,Store,JAC,ALMONTASER ENTERPRISES LLC,ALMONTASER ENTERPRISES,2792,FULTON ST,,,BROOKLYN,NY,11207,1800,-73.891442,40.678074,2792 FULTON ST
Kings,612140,Store,JAC,LOS FERNANDEZ LLC,LOS FERNANDEZ,5013,5TH AVE,,,BROOKLYN,NY,11220,4000,-74.010639,40.644789,5013 5TH AVE
Kings,612137,Store,JAC,RODRIGUEZ GROCERY LLC,TORIBIOS GROCERY,127,GRAND ST,,,BROOKLYN,NY,11211,1000,-73.962551,40.715014,127 GRAND ST
Kings,612132,Store,JAC,EMMONS DELI INC,EMMONS DELI,1729,EMMONS AVE,,,BROOKLYN,NY,11235,1500,-73.950673,40.583466,1729 EMMONS AVE
Kings,612131,Store,JAC,TU BOHIO GROCERY CORP,TU BOHIO GROCERY,1710,UTICA AVE,,,BROOKLYN,NY,11234,2000,-73.928138,40.630758,1710 UTICA AVE
Kings,612121,Store,JAC,YOGI 8604 INC,NEWS STAND,8604,4TH AVE,,,BROOKLYN,NY,11209,1500,-74.028423,40.622616,8604 4TH AVE
Kings,612080,Store,JAC,ROMAN LEANDRO A,LEANDRO GROCERY,630,LIBERTY AVE,,,BROOKLYN,NY,11207,1200,-73.8866,40.675873,630 LIBERTY AVE
Kings,612065,Store,JAC,ADEGBOLA ADEOLA&NWAKA STELLA,AFRICAN CRIBN&AMER FDMT,640,FLATBUSH AVE,,,BROOKLYN,NY,11225,2000,-73.960347,40.65769,640 FLATBUSH AVE
Kings,612044,Store,JAC,STAR PLUS COVE INC,STAR PLUS COVE,370,AVENUE P,,,BROOKLYN,NY,11204,1000,-73.973854,40.608727,370 AVENUE P
Kings,612037,Store,JAC,ALANWAR FOOD CORP,BALADY FOODS,7128,5TH AVE,,,BROOKLYN,NY,11209,3000,-74.021619,40.631994,7128 5TH AVE
Kings,612019,Store,JAC,ANDY DELI GROCERY INC,ANDY DELI GROCERY,4522,3RD AVE,,,BROOKLYN,NY,11220,1500,-74.01228,40.650152,4522 3RD AVE
Kings,612008,Store,JAC,160 CRESCENT DELI&GROCERY CORP,160 CRESCENT DELI&GRCY,160,CRESCENT ST,,,BROOKLYN,NY,11208,1500,-73.872776,40.685511,160 CRESCENT ST
Kings,612007,Store,JAC,SUNNYDALE OF NEW YORK INC,SUNNYDALE OF NEW YORK,4901,AVENUE N,,,BROOKLYN,NY,11234,1500,-73.927384,40.618916,4901 AVENUE N
Kings,611960,Store,JAC,HONGS FRESH FISH MARKET INC,HONGS FISH MARKET,324,UTICA AVE,,,BROOKLYN,NY,11213,1200,-73.931317,40.666803,324 UTICA AVE
Kings,611959,Store,JAC,NEWKIRK GROCERY INC,NEWKIRK GROCERY,13,NEWKIRK PLAZA,,,BROOKLYN,NY,11226,1000,-73.962853,40.63568,13 NEWKIRK PLAZA
Kings,611951,Store,JAC,EOM GROCERY INC,KOL TUV,1507,40TH ST,,,BROOKLYN,NY,11218,4000,-73.98234,40.637329,1507 40TH ST
Kings,611936,Store,JAC,UNITED MEAT MARKET INC,UNITED MEAT MARKET,219,PROSPECT PARK W,,,BROOKLYN,NY,11215,1400,-73.980522,40.660222,219 PROSPECT PARK W
Kings,611917,Store,JAC,MORENO ERIKA T,ERIKA DELI MINI GROCERY,411,NEW LOTS AVE,,,BROOKLYN,NY,11207,1500,-73.892396,40.662143,411 NEW LOTS AVE
Kings,611900,Store,JAC,433 GRAHAM AVENUE DELI CORP,ANTHONY&SONS FRUIT&DELI,433,GRAHAM AVE,,,BROOKLYN,NY,11211,2000,-73.944951,40.717925,433 GRAHAM AVE
Kings,611898,Store,JAC,72 LUCKY LOTTO INC,72 LUCKY LOTTO,7201,3RD AVE,,,BROOKLYN,NY,11209,1200,-74.026995,40.633408,7201 3RD AVE
Kings,611892,Store,JAC,FRESH HEALTH FOOD EMPORIUM INC,FRESH HLTH FD EMPORIUM,1276,FULTON ST,,,BROOKLYN,NY,11216,1300,-73.949726,40.680403,1276 FULTON ST
Kings,611888,Store,JAC,GUTIERREZ EXPEDITO D,GUTIERREZ MINI MARKET,2983,FULTON ST,,,BROOKLYN,NY,11208,1500,-73.884463,40.680009,2983 FULTON ST
Kings,611879,Store,JAC,MPY INTERNATIONAL FOODS INC,MPY INTERNATIONAL FOODS,2010,CROPSEY AVE,,,BROOKLYN,NY,11214,1500,-74.002539,40.60001,2010 CROPSEY AVE
Kings,611855,Store,JAC,LEE AVE FISH CO INC,THE FISHING ROD,655,MYRTLE AVE,,,BROOKLYN,NY,11205,1200,-73.957506,40.694424,655 MYRTLE AVE
Kings,611853,Store,JAC,ROSITO PETER,PETE ROSITO FRUIT,1787,BAY RIDGE AVE,,,BROOKLYN,NY,11204,1000,-73.992792,40.617,1787 BAY RIDGE AVE
Kings,611819,Store,JAC,NEW YORK DELI OF WILLIAMSBURG CRP,NEW YORK DELI&GROCERY,82-84,HAVEMEYER ST,,,BROOKLYN,NY,11211,800,-73.956041,40.713937,82-84 HAVEMEYER ST
Kings,611815,Store,JAC,RALPH AVENUE FRESH FARM CORP,RALPH AVENUE FRESH FARM,2,RALPH AVE,,,BROOKLYN,NY,11221,2200,-73.924243,40.6906,2 RALPH AVE
Kings,611795,Store,JAC,CANARSIE FOOD CENTER INC,CANARSIE FOOD CENTER,245,STANLEY AVE,,,BROOKLYN,NY,11207,2000,-73.897515,40.653493,245 STANLEY AVE
Kings,611760,Store,JAC,PARIS ABRAHAM,HOLTZMAN&PARIS,5313,13TH AVE,,,BROOKLYN,NY,11219,1000,-73.994756,40.63249,5313 13TH AVE
Kings,611753,Store,JAC,SG CONVENIENCE CORP,SG CONVENIENCE,730,KINGS HWY,,,BROOKLYN,NY,11223,1300,-73.964835,40.606406,730 KINGS HWY
Kings,611745,Store,JAC,EK EXPRESS WAY NY INC,EK EXPRESS WAY DELI,7514,18TH AVE,,,BROOKLYN,NY,11214,4000,-73.996336,40.613045,7514 18TH AVE
Kings,611707,Store,JAC,QUEZADA JOSE,QUEZADA DELI&GROCERY,570,VAN SINCLEN AVE,,,BROOKLYN,NY,11207,1000,-73.88854,40.665749,570 VAN SINCLEN AVE
Kings,611691,Store,JAC,GREAT GREEN SUPERMARKET INC,GREAT GREEN SUPERMARKET,6614,BAY PKWY,,,BROOKLYN,NY,11204,4200,-73.982362,40.612941,6614 BAY PKWY
Kings,611673,Store,JAC,GROSS BAKE SHOP INC,GROSS BAKE SHOP,5406,16TH AVE,,,BROOKLYN,NY,11204,2000,-73.988508,40.628152,5406 16TH AVE
Kings,611653,Store,JAC,MELISSA MEAT MARKET CORP,MELISSA MEAT MARKET,772,SUTTER AVE,,,BROOKLYN,NY,11207,1900,-73.88991,40.670162,772 SUTTER AVE
Kings,611650,Store,JAC,LEWIS AVENUE GROCERY CORP,LEWIS AVENUE GROCERY,98,1/2 LEWIS AVE,,,BROOKLYN,NY,11206,1600,-73.937245,40.693973,98 1/2 LEWIS AVE
Kings,611586,Store,JAC,FELMINGO CORP,FELMINGO MARKET,189,SMITH ST,,,BROOKLYN,NY,11201,1600,-73.991387,40.685329,189 SMITH ST
Kings,611580,Store,JAC,PIAST EUROPEAN MARKET INC,DANIELS EUROPEAN MARKET,152,NORMAN AVE,,,BROOKLYN,NY,11222,2000,-73.948514,40.726499,152 NORMAN AVE
Kings,611576,Store,JAC,RANDY MEAT SUPERMARKET CORP,RANDY SUPERMARKET,2529,PITKIN AVE,,,BROOKLYN,NY,11208,3000,-73.878698,40.674429,2529 PITKIN AVE
Kings,611571,Store,JAC,IMPERIAL MEAT INC,IMPERIAL MEAT MARKET,205,BRIGHTON BEACH AVE,,,BROOKLYN,NY,11235,1200,-73.966801,40.576474,205 BRIGHTON BEACH AVE
Kings,611565,Store,JAC,DAVIDS BAKERY&DELI INC,DAVIDS BAKERY&DELI,2288-92,MCDONALD AVE,,,BROOKLYN,NY,11223,600,-73.973326,40.596331,2288-92 MCDONALD AVE
Kings,611538,Store,JAC,BROOKLYN GOURMET DELI CORP,BROOKLYN GOURMET DELI,313,BEDFORD AVE,,,BROOKLYN,NY,11211,1500,-73.962159,40.713148,313 BEDFORD AVE
Kings,611518,Store,JAC,BE SMART FOOD STORE INC,BE SMART FOOD STORE,4902,AVENUE D,,,BROOKLYN,NY,11203,1600,-73.93016,40.642087,4902 AVENUE D
Kings,611496,Store,JAC,MORAN PEDRO,LA FAMILIA GROCERY,834,BELMONT AVE,,,BROOKLYN,NY,11208,1500,-73.878766,40.673107,834 BELMONT AVE
